group_id,unit_id,item_id,time,price_baseline,seasonality,trend,store_size,regional_demand,inventory_level,category_2,category_3,category_4,category_5,brand_2,brand_3,brand_4,brand_5,material_2,material_3,fit_type_2,treatment,propensity_score,outcome
0,0,4,0,32.48149123539492,1.0,0.0,0.892558525603859,1.249054041044226,0.2161238986751853,0,1,0,0,0,0,1,0,0,0,1,0.0,0.18124609406465497,54.538964325236044
0,0,4,1,32.48149123539492,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.8145164540827154,0,1,0,0,0,0,1,0,0,0,1,0.2,0.26196573393888906,79.51931008949406
0,0,4,2,32.48149123539492,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.598247057234882,0,1,0,0,0,0,1,0,0,0,1,0.0,0.20366790635021786,95.18606870407898
0,0,4,3,32.48149123539492,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.4817693403505736,0,1,0,0,0,0,1,0,0,0,1,0.3,0.3063045412891047,106.40114100465945
0,0,4,4,32.48149123539492,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.20051527805090485,0,1,0,0,0,0,1,0,0,0,1,0.1,0.22514315847639846,160.78755787284877
0,0,4,5,32.48149123539492,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.6507824181797622,0,1,0,0,0,0,1,0,0,0,1,0.2,0.2613567002539038,48.08061028986704
0,0,4,6,32.48149123539492,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.15615606352650638,0,1,0,0,0,0,1,0,0,0,1,0.1,0.2255112677700544,102.82840914955686
0,0,4,7,32.48149123539492,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.6834981934488148,0,1,0,0,0,0,1,0,0,0,1,0.2,0.26075828521065425,130.7851273716092
0,0,4,8,32.48149123539492,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.2824210293558184,0,1,0,0,0,0,1,0,0,0,1,0.2,0.26559985833557087,75.78190807147475
0,0,4,9,32.48149123539492,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.9551231444950554,0,1,0,0,0,0,1,0,0,0,1,0.0,0.22402085483603618,154.13913552683186
0,0,5,0,32.47956162689621,1.0,0.0,0.892558525603859,1.249054041044226,0.3745400584067476,0,0,0,0,0,0,0,1,1,0,0,0.3,0.322841304689445,117.1902621495706
0,0,5,1,32.47956162689621,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.4827746725181222,0,0,0,0,0,0,0,1,1,0,0,0.3,0.31343279189887885,50.3202814403983
0,0,5,2,32.47956162689621,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.599052476475761,0,0,0,0,0,0,0,1,1,0,0,0.3,0.30439636029398953,191.29000222941895
0,0,5,3,32.47956162689621,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.3440070832097046,0,0,0,0,0,0,0,1,1,0,0,0.3,0.31232299815815234,45.82184579302908
0,0,5,4,32.47956162689621,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.7798056863971972,0,0,0,0,0,0,0,1,1,0,0,0.2,0.26014939627436445,68.79440096669337
0,0,5,5,32.47956162689621,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.5459171225058733,0,0,0,0,0,0,0,1,1,0,0,0.3,0.29940196624115867,88.20996457472184
0,0,5,6,32.47956162689621,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.10742679418446002,0,0,0,0,0,0,0,1,1,0,0,0.0,0.1901618234242582,172.13064686874816
0,0,5,7,32.47956162689621,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.16864761500451966,0,0,0,0,0,0,0,1,1,0,0,0.1,0.22568589008770673,73.37514956675396
0,0,5,8,32.47956162689621,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.8052208550551159,0,0,0,0,0,0,0,1,1,0,0,0.0,0.21885147375091488,113.44445267421214
0,0,5,9,32.47956162689621,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.4298239687122967,0,0,0,0,0,0,0,1,1,0,0,0.1,0.22822816633516074,169.54009636049784
0,0,6,0,24.64668897345596,1.0,0.0,0.892558525603859,1.249054041044226,0.4764328345679041,0,0,0,0,0,0,0,1,0,0,0,0.1,0.23528605341727474,61.20634478859862
0,0,6,1,24.64668897345596,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.4254252726683993,0,0,0,0,0,0,0,1,0,0,0,0.1,0.23631515554121102,43.141546176398144
0,0,6,2,24.64668897345596,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.3340588679559077,0,0,0,0,0,0,0,1,0,0,0,0.3,0.2844576072915533,57.273372880642555
0,0,6,3,24.64668897345596,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.47807321432069666,0,0,0,0,0,0,0,1,0,0,0,0.1,0.23940623478983433,128.63233349212862
0,0,6,4,24.64668897345596,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.41969775021192113,0,0,0,0,0,0,0,1,0,0,0,0.1,0.2395962052261722,75.70797087582298
0,0,6,5,24.64668897345596,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.9330336347088483,0,0,0,0,0,0,0,1,0,0,0,0.2,0.24882400622492284,209.26452253851292
0,0,6,6,24.64668897345596,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.449721862661851,0,0,0,0,0,0,0,1,0,0,0,0.0,0.23183086796797553,103.33143210942087
0,0,6,7,24.64668897345596,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.265958393281794,0,0,0,0,0,0,0,1,0,0,0,0.3,0.27941438252442435,54.760127565112725
0,0,6,8,24.64668897345596,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.5964935819945433,0,0,0,0,0,0,0,1,0,0,0,0.0,0.23776508644830668,85.92684558951575
0,0,6,9,24.64668897345596,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.5577415490282683,0,0,0,0,0,0,0,1,0,0,0,0.3,0.269499569788535,58.92539214676107
0,0,7,0,89.29409166199481,1.0,0.0,0.892558525603859,1.249054041044226,0.22371810368803652,0,0,1,0,0,0,1,0,0,1,0,0.3,0.5627166090717204,207.18157656882937
0,0,7,1,89.29409166199481,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.6828341647128444,0,0,1,0,0,0,1,0,0,1,0,0.2,0.26460364466653497,2098.8552721663846
0,0,7,2,89.29409166199481,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.398320934216961,0,0,1,0,0,0,1,0,0,1,0,0.0,0.06214652621256513,467.4342251916026
0,0,7,3,89.29409166199481,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.2289220186224238,0,0,1,0,0,0,1,0,0,1,0,0.3,0.5514986241216935,412.1771056424882
0,0,7,4,89.29409166199481,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.5231493909426506,0,0,1,0,0,0,1,0,0,1,0,0.3,0.53727060221469,268.7923637766851
0,0,7,5,89.29409166199481,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.4605604182835822,0,0,1,0,0,0,1,0,0,1,0,0.3,0.5382291560624475,636.4341003445202
0,0,7,6,89.29409166199481,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.06439287611802949,0,0,1,0,0,0,1,0,0,1,0,0.3,0.5533966202845633,438.26223462535484
0,0,7,7,89.29409166199481,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.8908663310214988,0,0,1,0,0,0,1,0,0,1,0,0.0,0.07441306592112175,915.0113255869554
0,0,7,8,89.29409166199481,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.3829378414064383,0,0,1,0,0,0,1,0,0,1,0,0.2,0.26469780400916904,700.9815888943425
0,0,7,9,89.29409166199481,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.4253678459441038,0,0,1,0,0,0,1,0,0,1,0,0.1,0.12942605715145103,191.07859547922044
0,0,8,0,68.0892009394567,1.0,0.0,0.892558525603859,1.249054041044226,0.4621625388455512,0,0,0,0,0,0,0,0,1,0,0,0.3,0.46841125527913285,81.62678126805164
0,0,8,1,68.0892009394567,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.634002951119518,0,0,0,0,0,0,0,0,1,0,0,0.3,0.4561490110476161,95.34340074061261
0,0,8,2,68.0892009394567,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.6786165943085531,0,0,0,0,0,0,0,0,1,0,0,0.2,0.2752014403249819,102.3381573771688
0,0,8,3,68.0892009394567,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.5748076235917791,0,0,0,0,0,0,0,0,1,0,0,0.0,0.10539571378840905,164.88361529747777
0,0,8,4,68.0892009394567,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.06401739313936436,0,0,0,0,0,0,0,0,1,0,0,0.2,0.27478555748001654,91.17913897525774
0,0,8,5,68.0892009394567,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.19589824113412588,0,0,0,0,0,0,0,0,1,0,0,0.2,0.27515525056432977,284.47852431031873
0,0,8,6,68.0892009394567,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.635349846497243,0,0,0,0,0,0,0,0,1,0,0,0.3,0.4435876342049875,335.72884434150336
0,0,8,7,68.0892009394567,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.47912508991283287,0,0,0,0,0,0,0,0,1,0,0,0.3,0.4505142497716589,146.01872318944555
0,0,8,8,68.0892009394567,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.49066009937890775,0,0,0,0,0,0,0,0,1,0,0,0.3,0.45086557882413286,324.1251686771044
0,0,8,9,68.0892009394567,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.608805456364106,0,0,0,0,0,0,0,0,1,0,0,0.2,0.27543121119987785,286.34443229794226
0,0,9,0,76.64580622368364,1.0,0.0,0.892558525603859,1.249054041044226,0.5867715218422724,0,0,0,1,1,0,0,0,0,0,0,0.1,0.1477255192206485,121.41897636762084
0,0,9,1,76.64580622368364,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.6962212071320667,0,0,0,1,1,0,0,0,0,0,0,0.3,0.48884729783621383,70.6370886126762
0,0,9,2,76.64580622368364,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.48576950284049725,0,0,0,1,1,0,0,0,0,0,0,0.3,0.4939240295381281,133.40372566312462
0,0,9,3,76.64580622368364,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.46465506964930453,0,0,0,1,1,0,0,0,0,0,0,0.3,0.4915934997609288,113.75714781150333
0,0,9,4,76.64580622368364,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.45307815178713706,0,0,0,1,1,0,0,0,0,0,0,0.3,0.48961779521767057,162.03498156598664
0,0,9,5,76.64580622368364,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.5678906228941063,0,0,0,1,1,0,0,0,0,0,0,0.2,0.2729905371982366,166.40722717705964
0,0,9,6,76.64580622368364,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.7028633511440658,0,0,0,1,1,0,0,0,0,0,0,0.2,0.27342097131715337,178.48914588452112
0,0,9,7,76.64580622368364,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.5114783166124335,0,0,0,1,1,0,0,0,0,0,0,0.2,0.27291133117447636,196.9799816780683
0,0,9,8,76.64580622368364,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.8538568187435791,0,0,0,1,1,0,0,0,0,0,0,0.0,0.096610671832434,117.53321380717651
0,0,9,9,76.64580622368364,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.4229344347131235,0,0,0,1,1,0,0,0,0,0,0,0.1,0.15110459623074374,182.12299398272967
0,0,10,0,21.646759543664196,1.0,0.0,0.892558525603859,1.249054041044226,0.9054369907694301,0,0,0,0,0,1,0,0,1,0,0,0.0,0.24872717866438945,58.15053867621569
0,0,10,1,21.646759543664196,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.22441186447357334,0,0,0,0,0,1,0,0,1,0,0,0.2,0.2588019478831038,54.890964485098266
0,0,10,2,21.646759543664196,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.35211012198405955,0,0,0,0,0,1,0,0,1,0,0,0.1,0.2410585626094062,81.18420671359429
0,0,10,3,21.646759543664196,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.11303333256561994,0,0,0,0,0,1,0,0,1,0,0,0.2,0.2584435355264868,30.76454943659804
0,0,10,4,21.646759543664196,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.20160204036907303,0,0,0,0,0,1,0,0,1,0,0,0.3,0.27280203534949987,47.79751004723424
0,0,10,5,21.646759543664196,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.6377036025358227,0,0,0,0,0,1,0,0,1,0,0,0.0,0.2508707924992222,64.47377215559439
0,0,10,6,21.646759543664196,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.494996755650785,0,0,0,0,0,1,0,0,1,0,0,0.1,0.2452152175738581,51.9197318894679
0,0,10,7,21.646759543664196,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.67088656571467,0,0,0,0,0,1,0,0,1,0,0,0.3,0.25097514187662207,100.8146014276355
0,0,10,8,21.646759543664196,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.4358550081500737,0,0,0,0,0,1,0,0,1,0,0,0.0,0.24144854111553912,47.20937806888992
0,0,10,9,21.646759543664196,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.18561764467616437,0,0,0,0,0,1,0,0,1,0,0,0.0,0.2285661799481173,44.67163116193297
0,0,11,0,97.59278817295954,1.0,0.0,0.892558525603859,1.249054041044226,0.4053432633246816,1,0,0,0,0,0,0,0,0,0,1,0.2,0.25436392220907333,167.97038084651155
0,0,11,1,97.59278817295954,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.7924535099373907,1,0,0,0,0,0,0,0,0,0,1,0.1,0.11795696627835134,430.5740996120571
0,0,11,2,97.59278817295954,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.3617319194582917,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5804530545676593,188.7664653401172
0,0,11,3,97.59278817295954,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.5126110869553618,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5716958588195525,304.55465139752977
0,0,11,4,97.59278817295954,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.59126554031598,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5663586596397736,592.011092001676
0,0,11,5,97.59278817295954,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.05343031300707866,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5855675536590897,202.45725162003495
0,0,11,6,97.59278817295954,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.4592561257476786,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5692129005857987,403.9459277264114
0,0,11,7,97.59278817295954,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.4797175184529798,1,0,0,0,0,0,0,0,0,0,1,0.2,0.2588007357162781,515.5473154117288
0,0,11,8,97.59278817295954,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.4086962389120079,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5719483069742701,387.2094326386075
0,0,11,9,97.59278817295954,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.39353146422505153,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5740566374273544,254.08167393802154
0,0,12,0,86.59541126403374,1.0,0.0,0.892558525603859,1.249054041044226,0.6628130727919544,1,0,0,0,0,0,0,0,1,0,0,0.3,0.5346983910454388,291.0181925903992
0,0,12,1,86.59541126403374,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.2093574305972679,1,0,0,0,0,0,0,0,1,0,0,0.3,0.548694673236544,110.15079095296439
0,0,12,2,86.59541126403374,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.8163126166059047,1,0,0,0,0,0,0,0,1,0,0,0.2,0.2678977551026374,187.3191431439685
0,0,12,3,86.59541126403374,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.8101529897092681,1,0,0,0,0,0,0,0,1,0,0,0.1,0.13925963821575477,204.7491833854496
0,0,12,4,86.59541126403374,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.7453001903684575,1,0,0,0,0,0,0,0,1,0,0,0.2,0.26839572751753576,630.5282534756108
0,0,12,5,86.59541126403374,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.10327755392767711,1,0,0,0,0,0,0,0,1,0,0,0.2,0.26486104514247233,137.057206706258
0,0,12,6,86.59541126403374,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.331761926299692,1,0,0,0,0,0,0,0,1,0,0,0.3,0.5321382632851339,154.74388823182505
0,0,12,7,86.59541126403374,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.7170422102109721,1,0,0,0,0,0,0,0,1,0,0,0.3,0.5161557281205762,173.7876004816554
0,0,12,8,86.59541126403374,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.6698737247429386,1,0,0,0,0,0,0,0,1,0,0,0.0,0.07412242635009543,324.61991374045465
0,0,12,9,86.59541126403374,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.7108036585016962,1,0,0,0,0,0,0,0,1,0,0,0.3,0.5188701203314163,281.4946406028972
0,0,13,0,36.987128854262096,1.0,0.0,0.892558525603859,1.249054041044226,0.4063532473469014,0,0,1,0,0,0,0,0,0,1,0,0.2,0.27041601080969796,138.49728312421928
0,0,13,1,36.987128854262096,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.49954173986662714,0,0,1,0,0,0,0,0,0,1,0,0.1,0.2182509208039348,126.24595954464161
0,0,13,2,36.987128854262096,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.5134889868132688,0,0,1,0,0,0,0,0,0,1,0,0.0,0.18529291601537096,57.34568904312833
0,0,13,3,36.987128854262096,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.2826320585036904,0,0,1,0,0,0,0,0,0,1,0,0.1,0.21801065934197358,65.68158422609143
0,0,13,4,36.987128854262096,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.5214424562641148,0,0,1,0,0,0,0,0,0,1,0,0.3,0.32049056010531,179.89081825700208
0,0,13,5,36.987128854262096,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.48702771295264313,0,0,1,0,0,0,0,0,0,1,0,0.1,0.22256628539751677,95.94953201508095
0,0,13,6,36.987128854262096,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.293611008593396,0,0,1,0,0,0,0,0,0,1,0,0.2,0.2687454366514615,153.93920272814685
0,0,13,7,36.987128854262096,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.8285351089710435,0,0,1,0,0,0,0,0,0,1,0,0.3,0.3044896135639021,118.99847534475023
0,0,13,8,36.987128854262096,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.46071984252932174,0,0,1,0,0,0,0,0,0,1,0,0.1,0.22220085537729367,71.8747583023722
0,0,13,9,36.987128854262096,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.3405638187909568,0,0,1,0,0,0,0,0,0,1,0,0.3,0.32848978245356486,88.63040519533418
0,0,14,0,34.54599737656805,1.0,0.0,0.892558525603859,1.249054041044226,0.6115967199439811,1,0,0,0,0,1,0,0,1,0,1,0.3,0.32086970035181367,55.297422979911374
0,0,14,1,34.54599737656805,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.39865639106662065,1,0,0,0,0,1,0,0,1,0,1,0.1,0.22078647289013573,59.99383390497987
0,0,14,2,34.54599737656805,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.6161102998486423,1,0,0,0,0,1,0,0,1,0,1,0.2,0.26516617362988626,93.14076209496105
