group_id,unit_id,item_id,time,price_baseline,seasonality,trend,store_size,regional_demand,inventory_level,category_2,category_3,category_4,category_5,brand_2,brand_3,brand_4,brand_5,material_2,material_3,fit_type_2,treatment,propensity_score,treatment_bar_same,treatment_bar_other,outcome
0,0,2,7,78.5595153449124,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.16438375471925434,0,0,0,0,1,0,0,0,0,1,0,0.3,0.507177964287088,0.26666666666666666,0.0,0.0
0,0,2,8,78.5595153449124,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.7648473016952364,0,0,0,0,1,0,0,0,0,1,0,0.3,0.4823342410925811,0.11666666666666665,0.0,27.591278614487784
0,0,2,9,78.5595153449124,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.45326637563909833,0,0,0,0,1,0,0,0,0,1,0,0.0,0.08279087035010418,0.20000000000000004,0.0,39.11248945942278
0,0,3,0,67.89267873576293,1.0,0.0,0.892558525603859,1.249054041044226,0.8331599093924955,0,0,0,1,0,0,0,1,1,0,1,0.3,0.4512580972570674,0.05,0.22499999999999998,0.0
0,0,3,1,67.89267873576293,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.3788211829446405,0,0,0,1,0,0,0,1,1,0,1,0.1,0.16172749445827184,0.3,0.15,12.351094695316105
0,0,3,2,67.89267873576293,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.9812330762955945,0,0,0,1,0,0,0,1,1,0,1,0.0,0.11523316494596123,0.3,0.15,43.225751396232
0,0,3,3,67.89267873576293,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.5279547945954604,0,0,0,1,0,0,0,1,1,0,1,0.3,0.4526380356732101,0.25,0.22499999999999998,0.0
0,0,3,4,67.89267873576293,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.4666919857345676,0,0,0,1,0,0,0,1,1,0,1,0.3,0.4528123267318126,0.25,0.19999999999999998,0.0
0,0,3,5,67.89267873576293,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.694032838181014,0,0,0,1,0,0,0,1,1,0,1,0.3,0.44101657110435366,0.2,0.2,0.0
0,0,3,6,67.89267873576293,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.1881676958738937,0,0,0,1,0,0,0,1,1,0,1,0.2,0.2752582312854072,0.2,0.2,0.0
0,0,3,7,67.89267873576293,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.2581769783045732,0,0,0,1,0,0,0,1,1,0,1,0.0,0.10018967340751037,0.25,0.2,0.0
0,0,3,8,67.89267873576293,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.6483579190037179,0,0,0,1,0,0,0,1,1,0,1,0.3,0.4430485936037496,0.1,0.175,22.281489275228296
0,0,3,9,67.89267873576293,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.5593313698542556,0,0,0,1,0,0,0,1,1,0,1,0.2,0.27545142073043377,0.15000000000000002,0.19999999999999998,0.0
0,0,4,0,32.48149123539492,1.0,0.0,0.892558525603859,1.249054041044226,0.2161238986751853,0,1,0,0,0,0,1,0,0,0,1,0.0,0.18124609406465497,0.3,0.225,0.0
0,0,4,1,32.48149123539492,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.8145164540827154,0,1,0,0,0,0,1,0,0,0,1,0.2,0.26196573393888906,0.0,0.175,10.902447602981654
0,0,4,2,32.48149123539492,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.598247057234882,0,1,0,0,0,0,1,0,0,0,1,0.0,0.20366790635021786,0.2,0.22499999999999998,14.061886689698518
0,0,4,3,32.48149123539492,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.4817693403505736,0,1,0,0,0,0,1,0,0,0,1,0.3,0.3063045412891047,0.1,0.175,0.0
0,0,4,4,32.48149123539492,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.20051527805090485,0,1,0,0,0,0,1,0,0,0,1,0.1,0.22514315847639846,0.3,0.15,0.0
0,0,4,5,32.48149123539492,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.6507824181797622,0,1,0,0,0,0,1,0,0,0,1,0.2,0.2613567002539038,0.1,0.2,0.0
0,0,4,6,32.48149123539492,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.15615606352650638,0,1,0,0,0,0,1,0,0,0,1,0.1,0.2255112677700544,0.3,0.225,21.770067382396977
0,0,4,7,32.48149123539492,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.6834981934488148,0,1,0,0,0,0,1,0,0,0,1,0.2,0.26075828521065425,0.2,0.19999999999999998,12.838371055463446
0,0,4,8,32.48149123539492,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.2824210293558184,0,1,0,0,0,0,1,0,0,0,1,0.2,0.26559985833557087,0.3,0.075,0.0
0,0,4,9,32.48149123539492,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.9551231444950554,0,1,0,0,0,0,1,0,0,0,1,0.0,0.22402085483603618,0.1,0.22499999999999998,0.0
0,0,5,0,32.47956162689621,1.0,0.0,0.892558525603859,1.249054041044226,0.3745400584067476,0,0,0,0,0,0,0,1,1,0,0,0.3,0.322841304689445,0.16666666666666666,0.0,11.037440518500535
0,0,5,1,32.47956162689621,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.4827746725181222,0,0,0,0,0,0,0,1,1,0,0,0.3,0.31343279189887885,0.18333333333333332,0.0,0.0
0,0,5,2,32.47956162689621,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.599052476475761,0,0,0,0,0,0,0,1,1,0,0,0.3,0.30439636029398953,0.18333333333333332,0.0,0.0
0,0,5,3,32.47956162689621,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.3440070832097046,0,0,0,0,0,0,0,1,1,0,0,0.3,0.31232299815815234,0.16666666666666666,0.0,0.0
0,0,5,4,32.47956162689621,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.7798056863971972,0,0,0,0,0,0,0,1,1,0,0,0.2,0.26014939627436445,0.20000000000000004,0.0,11.145779763166043
0,0,5,5,32.47956162689621,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.5459171225058733,0,0,0,0,0,0,0,1,1,0,0,0.3,0.29940196624115867,0.15,0.0,27.1307204642421
0,0,5,6,32.47956162689621,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.10742679418446002,0,0,0,0,0,0,0,1,1,0,0,0.0,0.1901618234242582,0.16666666666666666,0.0,22.3859298510681
0,0,5,7,32.47956162689621,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.16864761500451966,0,0,0,0,0,0,0,1,1,0,0,0.1,0.22568589008770673,0.3,0.0,0.0
0,0,5,8,32.47956162689621,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.8052208550551159,0,0,0,0,0,0,0,1,1,0,0,0.0,0.21885147375091488,0.16666666666666666,0.0,30.02144766810464
0,0,5,9,32.47956162689621,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.4298239687122967,0,0,0,0,0,0,0,1,1,0,0,0.1,0.22822816633516074,0.18333333333333335,0.0,7.947552401451676
0,0,6,0,24.64668897345596,1.0,0.0,0.892558525603859,1.249054041044226,0.4764328345679041,0,0,0,0,0,0,0,1,0,0,0,0.1,0.23528605341727474,0.19999999999999998,0.0,8.157226082352512
0,0,6,1,24.64668897345596,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.4254252726683993,0,0,0,0,0,0,0,1,0,0,0,0.1,0.23631515554121102,0.21666666666666665,0.0,8.47531798698371
0,0,6,2,24.64668897345596,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.3340588679559077,0,0,0,0,0,0,0,1,0,0,0,0.3,0.2844576072915533,0.18333333333333332,0.0,8.753296526781593
0,0,6,3,24.64668897345596,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.47807321432069666,0,0,0,0,0,0,0,1,0,0,0,0.1,0.23940623478983433,0.19999999999999998,0.0,0.0
0,0,6,4,24.64668897345596,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.41969775021192113,0,0,0,0,0,0,0,1,0,0,0,0.1,0.2395962052261722,0.2166666666666667,0.0,0.0
0,0,6,5,24.64668897345596,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.9330336347088483,0,0,0,0,0,0,0,1,0,0,0,0.2,0.24882400622492284,0.16666666666666666,0.0,29.37701940022834
0,0,6,6,24.64668897345596,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.449721862661851,0,0,0,0,0,0,0,1,0,0,0,0.0,0.23183086796797553,0.16666666666666666,0.0,27.468647192444198
0,0,6,7,24.64668897345596,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.265958393281794,0,0,0,0,0,0,0,1,0,0,0,0.3,0.27941438252442435,0.26666666666666666,0.0,12.473278819082006
0,0,6,8,24.64668897345596,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.5964935819945433,0,0,0,0,0,0,0,1,0,0,0,0.0,0.23776508644830668,0.16666666666666666,0.0,0.0
0,0,6,9,24.64668897345596,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.5577415490282683,0,0,0,0,0,0,0,1,0,0,0,0.3,0.269499569788535,0.15000000000000002,0.0,23.34992604562301
0,0,7,0,89.29409166199481,1.0,0.0,0.892558525603859,1.249054041044226,0.22371810368803652,0,0,1,0,0,0,1,0,0,1,0,0.3,0.5627166090717204,0.20000000000000004,0.18571428571428575,0.0
0,0,7,1,89.29409166199481,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.6828341647128444,0,0,1,0,0,0,1,0,0,1,0,0.2,0.26460364466653497,0.13333333333333333,0.19999999999999998,0.0
0,0,7,2,89.29409166199481,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.398320934216961,0,0,1,0,0,0,1,0,0,1,0,0.0,0.06214652621256513,0.19999999999999998,0.21428571428571425,0.0
0,0,7,3,89.29409166199481,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.2289220186224238,0,0,1,0,0,0,1,0,0,1,0,0.3,0.5514986241216935,0.20000000000000004,0.21428571428571433,0.0
0,0,7,4,89.29409166199481,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.5231493909426506,0,0,1,0,0,0,1,0,0,1,0,0.3,0.53727060221469,0.16666666666666666,0.2,0.0
0,0,7,5,89.29409166199481,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.4605604182835822,0,0,1,0,0,0,1,0,0,1,0,0.3,0.5382291560624475,0.16666666666666666,0.21428571428571427,0.0
0,0,7,6,89.29409166199481,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.06439287611802949,0,0,1,0,0,0,1,0,0,1,0,0.3,0.5533966202845633,0.16666666666666666,0.21428571428571433,0.0
0,0,7,7,89.29409166199481,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.8908663310214988,0,0,1,0,0,0,1,0,0,1,0,0.0,0.07441306592112175,0.26666666666666666,0.18571428571428572,49.667869555180246
0,0,7,8,89.29409166199481,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.3829378414064383,0,0,1,0,0,0,1,0,0,1,0,0.2,0.26469780400916904,0.16666666666666666,0.1142857142857143,0.0
0,0,7,9,89.29409166199481,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.4253678459441038,0,0,1,0,0,0,1,0,0,1,0,0.1,0.12942605715145103,0.2333333333333333,0.2,0.0
0,0,8,0,68.0892009394567,1.0,0.0,0.892558525603859,1.249054041044226,0.4621625388455512,0,0,0,0,0,0,0,0,1,0,0,0.3,0.46841125527913285,0.16666666666666666,0.0,20.634501761864566
0,0,8,1,68.0892009394567,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.634002951119518,0,0,0,0,0,0,0,0,1,0,0,0.3,0.4561490110476161,0.18333333333333332,0.0,0.0
0,0,8,2,68.0892009394567,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.6786165943085531,0,0,0,0,0,0,0,0,1,0,0,0.2,0.2752014403249819,0.19999999999999998,0.0,0.0
0,0,8,3,68.0892009394567,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.5748076235917791,0,0,0,0,0,0,0,0,1,0,0,0.0,0.10539571378840905,0.21666666666666667,0.0,14.887933751492046
0,0,8,4,68.0892009394567,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.06401739313936436,0,0,0,0,0,0,0,0,1,0,0,0.2,0.27478555748001654,0.20000000000000004,0.0,0.0
0,0,8,5,68.0892009394567,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.19589824113412588,0,0,0,0,0,0,0,0,1,0,0,0.2,0.27515525056432977,0.16666666666666666,0.0,0.0
0,0,8,6,68.0892009394567,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.635349846497243,0,0,0,0,0,0,0,0,1,0,0,0.3,0.4435876342049875,0.11666666666666665,0.0,0.0
0,0,8,7,68.0892009394567,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.47912508991283287,0,0,0,0,0,0,0,0,1,0,0,0.3,0.4505142497716589,0.26666666666666666,0.0,0.0
0,0,8,8,68.0892009394567,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.49066009937890775,0,0,0,0,0,0,0,0,1,0,0,0.3,0.45086557882413286,0.11666666666666665,0.0,18.67443797101857
0,0,8,9,68.0892009394567,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.608805456364106,0,0,0,0,0,0,0,0,1,0,0,0.2,0.27543121119987785,0.16666666666666666,0.0,19.700634021316223
0,0,9,0,76.64580622368364,1.0,0.0,0.892558525603859,1.249054041044226,0.5867715218422724,0,0,0,1,1,0,0,0,0,0,0,0.1,0.1477255192206485,0.15,0.22499999999999998,0.0
0,0,9,1,76.64580622368364,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.6962212071320667,0,0,0,1,1,0,0,0,0,0,0,0.3,0.48884729783621383,0.2,0.15,38.84770063437503
0,0,9,2,76.64580622368364,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.48576950284049725,0,0,0,1,1,0,0,0,0,0,0,0.3,0.4939240295381281,0.15,0.15,20.870758819910154
0,0,9,3,76.64580622368364,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.46465506964930453,0,0,0,1,1,0,0,0,0,0,0,0.3,0.4915934997609288,0.25,0.22499999999999998,0.0
0,0,9,4,76.64580622368364,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.45307815178713706,0,0,0,1,1,0,0,0,0,0,0,0.3,0.48961779521767057,0.25,0.19999999999999998,54.63139760846051
0,0,9,5,76.64580622368364,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.5678906228941063,0,0,0,1,1,0,0,0,0,0,0,0.2,0.2729905371982366,0.25,0.2,0.0
0,0,9,6,76.64580622368364,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.7028633511440658,0,0,0,1,1,0,0,0,0,0,0,0.2,0.27342097131715337,0.2,0.2,39.159811214291935
0,0,9,7,76.64580622368364,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.5114783166124335,0,0,0,1,1,0,0,0,0,0,0,0.2,0.27291133117447636,0.15,0.2,49.59392559525436
0,0,9,8,76.64580622368364,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.8538568187435791,0,0,0,1,1,0,0,0,0,0,0,0.0,0.096610671832434,0.25,0.175,0.0
0,0,9,9,76.64580622368364,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.4229344347131235,0,0,0,1,1,0,0,0,0,0,0,0.1,0.15110459623074374,0.2,0.19999999999999998,0.0
0,0,10,0,21.646759543664196,1.0,0.0,0.892558525603859,1.249054041044226,0.9054369907694301,0,0,0,0,0,1,0,0,1,0,0,0.0,0.24872717866438945,0.21666666666666667,0.0,15.650728438417085
0,0,10,1,21.646759543664196,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.22441186447357334,0,0,0,0,0,1,0,0,1,0,0,0.2,0.2588019478831038,0.19999999999999998,0.0,0.0
0,0,10,2,21.646759543664196,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.35211012198405955,0,0,0,0,0,1,0,0,1,0,0,0.1,0.2410585626094062,0.21666666666666667,0.0,0.0
0,0,10,3,21.646759543664196,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.11303333256561994,0,0,0,0,0,1,0,0,1,0,0,0.2,0.2584435355264868,0.18333333333333335,0.0,9.584408068540636
0,0,10,4,21.646759543664196,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.20160204036907303,0,0,0,0,0,1,0,0,1,0,0,0.3,0.27280203534949987,0.18333333333333335,0.0,0.0
0,0,10,5,21.646759543664196,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.6377036025358227,0,0,0,0,0,1,0,0,1,0,0,0.0,0.2508707924992222,0.20000000000000004,0.0,8.782905002872926
0,0,10,6,21.646759543664196,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.494996755650785,0,0,0,0,0,1,0,0,1,0,0,0.1,0.2452152175738581,0.15000000000000002,0.0,8.840560892823936
0,0,10,7,21.646759543664196,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.67088656571467,0,0,0,0,0,1,0,0,1,0,0,0.3,0.25097514187662207,0.26666666666666666,0.0,7.874313180941262
0,0,10,8,21.646759543664196,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.4358550081500737,0,0,0,0,0,1,0,0,1,0,0,0.0,0.24144854111553912,0.16666666666666666,0.0,15.334406011741313
0,0,10,9,21.646759543664196,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.18561764467616437,0,0,0,0,0,1,0,0,1,0,0,0.0,0.2285661799481173,0.20000000000000004,0.0,0.0
0,0,11,0,97.59278817295954,1.0,0.0,0.892558525603859,1.249054041044226,0.4053432633246816,1,0,0,0,0,0,0,0,0,0,1,0.2,0.25436392220907333,0.2333333333333333,0.19999999999999998,64.28984656046514
0,0,11,1,97.59278817295954,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.7924535099373907,1,0,0,0,0,0,0,0,0,0,1,0.1,0.11795696627835134,0.20000000000000004,0.13333333333333333,0.0
0,0,11,2,97.59278817295954,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.3617319194582917,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5804530545676593,0.20000000000000004,0.13333333333333333,0.0
0,0,11,3,97.59278817295954,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.5126110869553618,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5716958588195525,0.13333333333333333,0.21666666666666667,0.0
0,0,11,4,97.59278817295954,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.59126554031598,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5663586596397736,0.10000000000000002,0.20000000000000004,0.0
0,0,11,5,97.59278817295954,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.05343031300707866,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5855675536590897,0.16666666666666666,0.18333333333333335,39.018874457136825
0,0,11,6,97.59278817295954,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.4592561257476786,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5692129005857987,0.19999999999999998,0.20000000000000004,67.49598949352196
0,0,11,7,97.59278817295954,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.4797175184529798,1,0,0,0,0,0,0,0,0,0,1,0.2,0.2588007357162781,0.19999999999999998,0.19999999999999998,0.0
0,0,11,8,97.59278817295954,1.3910486126248123,0.8,0.892558525603859,1.249054041044226,0.4086962389120079,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5719483069742701,0.0,0.19999999999999998,0.0
0,0,11,9,97.59278817295954,1.3501791976969786,0.9,0.892558525603859,1.249054041044226,0.39353146422505153,1,0,0,0,0,0,0,0,0,0,1,0.3,0.5740566374273544,0.20000000000000004,0.15,0.0
0,0,12,0,86.59541126403374,1.0,0.0,0.892558525603859,1.249054041044226,0.6628130727919544,1,0,0,0,0,0,0,0,1,0,0,0.3,0.5346983910454388,0.19999999999999998,0.19999999999999998,0.0
0,0,12,1,86.59541126403374,1.113245554353377,0.1,0.892558525603859,1.249054041044226,0.2093574305972679,1,0,0,0,0,0,0,0,1,0,0,0.3,0.548694673236544,0.13333333333333333,0.13333333333333333,0.0
0,0,12,2,86.59541126403374,1.2102574817136098,0.2,0.892558525603859,1.249054041044226,0.8163126166059047,1,0,0,0,0,0,0,0,1,0,0,0.2,0.2678977551026374,0.2333333333333333,0.13333333333333333,38.2486302683753
0,0,12,3,86.59541126403374,1.2896211297279505,0.3,0.892558525603859,1.249054041044226,0.8101529897092681,1,0,0,0,0,0,0,0,1,0,0,0.1,0.13925963821575477,0.20000000000000004,0.21666666666666667,0.0
0,0,12,4,86.59541126403374,1.3501791976969784,0.4,0.892558525603859,1.249054041044226,0.7453001903684575,1,0,0,0,0,0,0,0,1,0,0,0.2,0.26839572751753576,0.13333333333333333,0.20000000000000004,0.0
0,0,12,5,86.59541126403374,1.3910486126248123,0.5,0.892558525603859,1.249054041044226,0.10327755392767711,1,0,0,0,0,0,0,0,1,0,0,0.2,0.26486104514247233,0.19999999999999998,0.18333333333333335,0.0
0,0,12,6,86.59541126403374,1.4116334064118963,0.6,0.892558525603859,1.249054041044226,0.331761926299692,1,0,0,0,0,0,0,0,1,0,0,0.3,0.5321382632851339,0.19999999999999998,0.20000000000000004,28.14654202859272
0,0,12,7,86.59541126403374,1.4116334064118963,0.7,0.892558525603859,1.249054041044226,0.7170422102109721,1,0,0,0,0,0,0,0,1,0,0,0.3,0.5161557281205762,0.16666666666666666,0.19999999999999998,0.0
